919.0,752.0
918.0,752.0
916.0,752.0
912.0,752.0
904.0,752.0
892.0,752.0
876.0,752.0
856.0,752.0
832.0,751.0
807.0,751.0
782.0,750.0
756.0,750.0
729.0,749.0
704.0,749.0
677.0,749.0
650.0,750.0
622.0,751.0
595.0,753.0
568.0,755.0
541.0,757.0
517.0,759.0
494.0,761.0
473.0,763.0
453.0,764.0
436.0,766.0
420.0,767.0
406.0,767.0
393.0,768.0
381.0,768.0
370.0,768.0
361.0,768.0
353.0,768.0
346.0,768.0
340.0,768.0
335.0,768.0
330.0,768.0
325.0,768.0
321.0,768.0
317.0,768.0
314.0,768.0
311.0,768.0
308.0,768.0
305.0,768.0
