747.0,785.0
748.0,785.0
751.0,786.0
755.0,789.0
761.0,794.0
768.0,801.0
777.0,811.0
786.0,823.0
796.0,838.0
805.0,856.0
812.0,872.0
816.0,887.0
819.0,903.0
819.0,920.0
817.0,935.0
813.0,949.0
807.0,962.0
798.0,975.0
787.0,987.0
774.0,998.0
756.0,1009.0
735.0,1018.0
714.0,1022.0
695.0,1022.0
676.0,1019.0
658.0,1014.0
643.0,1007.0
629.0,999.0
618.0,989.0
606.0,975.0
594.0,961.0
582.0,946.0
570.0,926.0
559.0,907.0
551.0,891.0
544.0,876.0
539.0,864.0
534.0,851.0
531.0,841.0
529.0,833.0
527.0,828.0
526.0,824.0
525.0,821.0
525.0,819.0
525.0,818.0
525.0,819.0
526.0,822.0
528.0,827.0
531.0,835.0
535.0,847.0
540.0,864.0
545.0,884.0
550.0,901.0
555.0,922.0
559.0,947.0
562.0,970.0
563.0,990.0
563.0,1012.0
560.0,1034.0
557.0,1049.0
552.0,1063.0
545.0,1078.0
536.0,1093.0
528.0,1103.0
521.0,1111.0
511.0,1118.0
499.0,1125.0
487.0,1129.0
475.0,1131.0
462.0,1131.0
450.0,1130.0
437.0,1126.0
426.0,1121.0
414.0,1113.0
403.0,1102.0
390.0,1089.0
377.0,1072.0
364.0,1049.0
352.0,1025.0
343.0,1007.0
334.0,982.0
327.0,958.0
322.0,940.0
319.0,920.0
318.0,896.0
318.0,877.0
319.0,860.0
321.0,843.0
324.0,825.0
327.0,812.0
330.0,801.0
333.0,793.0
336.0,785.0
339.0,778.0
343.0,771.0
347.0,764.0
352.0,757.0
361.0,749.0
365.0,745.0
