880.0,1083.0
879.0,1080.0
878.0,1076.0
876.0,1069.0
873.0,1058.0
868.0,1046.0
862.0,1032.0
853.0,1015.0
842.0,996.0
830.0,978.0
817.0,960.0
802.0,943.0
786.0,925.0
769.0,908.0
749.0,891.0
725.0,874.0
700.0,859.0
674.0,845.0
645.0,832.0
618.0,822.0
590.0,815.0
562.0,810.0
537.0,808.0
511.0,809.0
486.0,814.0
461.0,821.0
439.0,830.0
418.0,841.0
401.0,854.0
385.0,869.0
370.0,887.0
357.0,907.0
348.0,931.0
344.0,952.0
344.0,973.0
348.0,995.0
356.0,1016.0
365.0,1033.0
376.0,1049.0
389.0,1065.0
402.0,1078.0
417.0,1090.0
433.0,1100.0
449.0,1107.0
466.0,1111.0
481.0,1112.0
497.0,1109.0
514.0,1103.0
530.0,1094.0
545.0,1085.0
558.0,1075.0
569.0,1063.0
582.0,1046.0
593.0,1029.0
600.0,1013.0
605.0,993.0
607.0,968.0
604.0,949.0
599.0,932.0
591.0,911.0
582.0,894.0
572.0,880.0
560.0,869.0
543.0,857.0
525.0,845.0
504.0,835.0
478.0,826.0
453.0,821.0
421.0,821.0
416.0,821.0
