836.0,783.0
835.0,784.0
834.0,787.0
833.0,794.0
831.0,804.0
829.0,818.0
827.0,839.0
826.0,862.0
825.0,886.0
824.0,916.0
823.0,942.0
823.0,971.0
823.0,1001.0
824.0,1024.0
825.0,1049.0
826.0,1071.0
826.0,1088.0
826.0,1100.0
826.0,1111.0
825.0,1120.0
824.0,1127.0
823.0,1132.0
822.0,1136.0
821.0,1139.0
820.0,1141.0
819.0,1143.0
818.0,1144.0
817.0,1145.0
816.0,1146.0
815.0,1147.0
814.0,1148.0
813.0,1148.0
812.0,1148.0
811.0,1148.0
810.0,1148.0
809.0,1148.0
808.0,1148.0
807.0,1148.0
806.0,1148.0
805.0,1148.0
804.0,1147.0
801.0,1145.0
796.0,1142.0
785.0,1134.0
767.0,1119.0
744.0,1100.0
715.0,1078.0
683.0,1053.0
652.0,1029.0
619.0,1009.0
587.0,990.0
552.0,969.0
522.0,950.0
489.0,934.0
461.0,921.0
431.0,906.0
403.0,891.0
381.0,880.0
362.0,871.0
344.0,863.0
330.0,857.0
317.0,852.0
310.0,849.0
305.0,847.0
301.0,845.0
299.0,843.0
297.0,842.0
295.0,840.0
