861.0,1255.0
861.0,1254.0
862.0,1252.0
864.0,1249.0
867.0,1244.0
871.0,1237.0
876.0,1226.0
882.0,1209.0
886.0,1191.0
888.0,1171.0
888.0,1149.0
886.0,1127.0
881.0,1108.0
874.0,1090.0
865.0,1071.0
854.0,1056.0
842.0,1044.0
825.0,1032.0
805.0,1022.0
783.0,1015.0
763.0,1011.0
744.0,1010.0
727.0,1013.0
715.0,1019.0
707.0,1026.0
699.0,1038.0
696.0,1058.0
699.0,1081.0
708.0,1101.0
722.0,1124.0
740.0,1148.0
758.0,1166.0
778.0,1183.0
796.0,1197.0
811.0,1208.0
823.0,1216.0
831.0,1221.0
837.0,1225.0
841.0,1227.0
844.0,1228.0
846.0,1229.0
847.0,1229.0
848.0,1229.0
848.0,1228.0
847.0,1227.0
846.0,1226.0
844.0,1225.0
841.0,1224.0
836.0,1224.0
827.0,1224.0
816.0,1224.0
801.0,1224.0
780.0,1223.0
754.0,1223.0
725.0,1222.0
691.0,1222.0
659.0,1221.0
623.0,1220.0
593.0,1220.0
563.0,1220.0
537.0,1220.0
514.0,1220.0
493.0,1220.0
474.0,1220.0
459.0,1220.0
447.0,1219.0
437.0,1218.0
429.0,1218.0
421.0,1218.0
414.0,1218.0
409.0,1218.0
405.0,1218.0
401.0,1218.0
398.0,1218.0
396.0,1218.0
394.0,1218.0
393.0,1218.0
392.0,1218.0
391.0,1218.0
390.0,1218.0
389.0,1218.0
388.0,1219.0
387.0,1220.0
386.0,1221.0
