882.0,1170.0
882.0,1169.0
883.0,1167.0
884.0,1163.0
885.0,1157.0
886.0,1147.0
887.0,1133.0
888.0,1115.0
888.0,1094.0
887.0,1069.0
885.0,1047.0
881.0,1023.0
876.0,999.0
870.0,980.0
864.0,964.0
858.0,951.0
851.0,939.0
844.0,929.0
838.0,923.0
830.0,918.0
821.0,915.0
812.0,915.0
803.0,917.0
794.0,922.0
784.0,933.0
774.0,949.0
764.0,970.0
755.0,997.0
748.0,1021.0
742.0,1046.0
738.0,1072.0
734.0,1093.0
730.0,1114.0
725.0,1136.0
720.0,1155.0
714.0,1170.0
707.0,1182.0
697.0,1195.0
685.0,1207.0
670.0,1219.0
650.0,1232.0
630.0,1241.0
611.0,1248.0
592.0,1251.0
574.0,1252.0
558.0,1251.0
545.0,1248.0
532.0,1242.0
519.0,1234.0
508.0,1225.0
497.0,1213.0
485.0,1194.0
475.0,1171.0
467.0,1148.0
460.0,1120.0
455.0,1095.0
454.0,1074.0
454.0,1051.0
457.0,1029.0
460.0,1013.0
466.0,997.0
473.0,980.0
481.0,967.0
489.0,957.0
501.0,948.0
516.0,940.0
532.0,935.0
548.0,932.0
565.0,932.0
583.0,932.0
599.0,934.0
612.0,937.0
624.0,941.0
634.0,948.0
643.0,955.0
653.0,964.0
662.0,973.0
672.0,983.0
683.0,996.0
693.0,1012.0
704.0,1032.0
712.0,1046.0
722.0,1062.0
733.0,1082.0
743.0,1100.0
753.0,1116.0
763.0,1130.0
774.0,1146.0
783.0,1158.0
792.0,1168.0
800.0,1175.0
809.0,1182.0
818.0,1186.0
826.0,1189.0
834.0,1189.0
841.0,1187.0
848.0,1184.0
854.0,1179.0
860.0,1173.0
867.0,1165.0
873.0,1157.0
878.0,1149.0
884.0,1139.0
